"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.157834395E2,-3.937164545E0,-4.180798531E0,3.689943552E0
3.157934526E2,-3.614071369E0,-3.842425346E0,2.901029110E0
3.158034653E2,-3.383573294E0,-3.736509323E0,2.882311344E0
3.158134773E2,-2.701390743E0,-3.302799225E0,2.421677113E0
3.158234893E2,-1.266290665E0,-2.507684708E0,7.253337860E0
3.158335017E2,1.810474396E-1,-1.674805641E0,4.648794174E0
3.158435140E2,1.144922256E0,-7.799844742E-1,9.838970900E-1
3.158535258E2,1.474628448E0,1.551046371E-1,-2.527899742E-1
3.158635374E2,1.157878876E0,1.134834290E0,4.572188854E-2
3.158735492E2,7.718777657E-1,1.190831184E0,4.507967532E-1
3.158835607E2,9.533423185E-1,7.968111038E-1,2.697580457E-1
3.158935715E2,1.370231032E0,8.199644089E-1,-3.090817332E-1
3.159035830E2,1.648862839E0,1.014536858E0,-9.664210677E-1
3.159135950E2,1.757009983E0,1.028564453E0,-1.114680409E0
3.159236066E2,1.342346549E0,1.427687645E0,-2.361282110E0
3.159336176E2,9.585577250E-1,1.551104546E0,-2.923840523E0
3.159436282E2,2.133358717E-1,1.550992966E0,-3.145689964E0
3.159536390E2,-4.073120356E-1,1.322843552E0,-3.213387012E0
3.159636495E2,-6.970817447E-1,1.179813385E0,-2.709177017E0
3.159736590E2,-8.139231205E-1,1.016128540E0,-1.730372429E0
3.159836684E2,-1.020156503E0,8.704795837E-1,-1.210969210E0
3.159936782E2,-1.115429878E0,6.466302872E-1,-4.945031703E-1
3.160036880E2,-1.403253317E0,4.645614624E-1,5.052449703E-1
3.160136971E2,-1.855146885E0,4.272832870E-1,1.510191798E0
3.160237061E2,-2.303297520E0,3.144941330E-1,2.234978437E0
3.160337152E2,-2.178956032E0,3.986968994E-1,2.287524700E0
3.160437242E2,-1.782979131E0,4.280204773E-1,2.041038036E0
3.160537322E2,-1.611610413E0,2.359142303E-1,2.232269287E0
3.160637400E2,-1.424773335E0,1.324691772E-1,1.571910262E0
3.160737483E2,-1.191922307E0,2.986898422E-1,1.449222684E0
3.160837566E2,-7.789324522E-1,5.496625900E-1,7.597037554E-1
3.160937643E2,-4.680106044E-1,4.689064026E-1,6.411564350E-2
3.161037717E2,-1.130941808E-1,-1.628093719E-1,-1.708793640E-2
3.161137792E2,6.508615613E-1,-1.274663925E0,-5.088257790E-2
3.161237864E2,1.704893112E0,-2.058506966E0,-5.120370388E-1
3.161337929E2,2.811416149E0,-2.345451355E0,-1.338779569E0
3.161437989E2,3.715244770E0,-2.137552261E0,-2.086387873E0
3.161538053E2,4.053955078E0,-1.844647408E0,-2.728008032E0
3.161638114E2,4.044982910E0,-1.728112221E0,-3.546275616E0
3.161738170E2,3.974536419E0,-1.766504288E0,-4.085346222E0
3.161838226E2,3.823596239E0,-1.924030304E0,-4.476589203E0
3.161938283E2,3.758141279E0,-2.067678452E0,-4.454545498E0
3.162038331E2,3.779044151E0,-2.313378334E0,-3.923677444E0
3.162138369E2,4.179121971E0,-2.845412254E0,-2.956984997E0
3.162238408E2,5.049786091E0,-3.980873108E0,-1.903069973E0
3.162338452E2,6.361992359E0,-4.533640862E0,-3.163082600E-1
3.162438497E2,6.774242401E0,-3.475352287E0,1.149048567E0
3.162538539E2,6.714842319E0,-2.149042130E0,1.245370388E0
3.162638581E2,6.825520992E0,-1.905518532E0,-2.154568434E-1
3.162738627E2,6.441689968E0,-2.510553360E0,-1.391025066E0
3.162838673E2,5.331420422E0,-3.157623291E0,-3.547892332E0
3.162938714E2,3.982300758E0,-3.426062584E0,-8.844628334E0
3.163038757E2,2.971796274E0,-2.625289917E0,-9.964302063E0
3.163138807E2,2.169328928E0,-1.483681679E0,-5.636831760E0
3.163238857E2,1.423083544E0,-1.423110962E0,-2.173718929E0
3.163338903E2,-6.791296601E-2,-2.894645691E0,-1.984227419E0
3.163438951E2,-1.635039806E0,-4.686614037E0,-2.617656231E0
3.163539002E2,-3.118824005E0,-6.370986938E0,-2.448795557E0
3.163639055E2,-4.328579426E0,-7.272858620E0,-7.846668959E-1
3.163739103E2,-5.800015926E0,-8.227928162E0,1.269342542E0
3.163839150E2,-7.041981697E0,-8.803092003E0,3.255247593E0
3.163939204E2,-8.322080612E0,-9.121282578E0,5.076757908E0
3.164039262E2,-9.680178642E0,-9.407552719E0,6.853189945E0
3.164139319E2,-1.086299515E1,-9.014231682E0,7.370705128E0
3.164239378E2,-1.122313309E1,-7.596028328E0,5.150412083E0
3.164339443E2,-1.103274536E1,-5.635489464E0,3.565969467E0
3.164439511E2,-1.003132153E1,-3.705313683E0,1.394728303E0
3.164539578E2,-8.550935745E0,-2.199832916E0,3.998520970E-1
3.164639649E2,-7.343792915E0,-8.569622040E-1,9.171844721E-1
3.164739730E2,-6.930502892E0,-2.039241791E-1,1.155579925E0
3.164839813E2,-6.478685379E0,2.538938522E-1,1.785336733E0
3.164939895E2,-5.908610344E0,1.099321842E0,2.356042862E0
3.165039979E2,-4.819547653E0,1.930025101E0,2.723244667E0
3.165140069E2,-3.252692223E0,2.792901516E0,3.100653172E0
3.165240160E2,-1.778013945E0,3.073198318E0,3.546985149E0
3.165340249E2,7.141399384E-2,3.204192638E0,3.750267267E0
3.165440340E2,1.355245113E0,2.528449059E0,2.449651718E0
3.165540440E2,2.483069897E0,1.531671047E0,1.062078714E0
3.165640542E2,2.489318848E0,1.113256454E0,-4.122171402E-1
3.165740644E2,2.436861992E-1,5.991263390E-1,-2.446532726E0
3.165840750E2,-3.161844969E0,-1.112565994E-1,-2.999264717E0
3.165940859E2,-5.259366035E0,-3.384037018E-1,-2.236662388E0
3.166040970E2,-6.744111061E0,-9.665298462E-2,-5.512720346E-1
3.166141078E2,-7.795795441E0,3.806142807E-1,1.214754581E0
3.166241190E2,-8.613161087E0,1.102277756E0,3.052870274E0
3.166341310E2,-9.269353867E0,1.835699081E0,4.690025330E0
3.166441432E2,-9.796709061E0,2.624988556E0,6.217954636E0
3.166541553E2,-1.029657745E1,3.404565334E0,6.684805393E0
3.166641675E2,-1.044940376E1,3.949968815E0,6.707276344E0
3.166741801E2,-1.009686661E1,4.430358410E0,6.241086006E0
3.166841929E2,-9.190155983E0,4.741249084E0,5.181838036E0
3.166942053E2,-8.202092171E0,4.630849838E0,3.200250387E0
3.167042177E2,-7.225836277E0,4.107480049E0,1.508278131E0
3.167142306E2,-5.463452816E0,3.189772606E0,-3.724627495E-1
3.167242436E2,-3.027648211E0,2.061183929E0,-1.801995516E0
3.167342564E2,1.167725086E0,6.705632210E-1,-3.339679241E0
3.167442692E2,7.386317253E0,-1.959407330E0,-3.794992685E0
3.167542824E2,1.161155510E1,-5.158046722E0,-2.892354488E0
3.167642957E2,1.338928223E1,-8.405164719E0,-3.708696842E0
3.167743084E2,1.225372887E1,-8.632541656E0,-4.773927212E0
3.167843211E2,7.193238735E0,-6.276731014E0,-6.309725761E0
3.167943343E2,3.395598888E0,-4.439538002E0,-3.898879766E0
3.168043476E2,1.195909023E0,-2.858877659E0,-1.770271301E0
3.168143607E2,-3.147969246E-1,-1.099200249E0,-3.131136894E-1
3.168243739E2,-1.251540899E0,6.283068657E-1,1.422048926E0
3.168343876E2,-1.892346382E0,2.491343021E0,2.992182016E0
3.168444013E2,-1.596181393E0,3.880391598E0,3.613062143E0
3.168544147E2,-1.033032894E0,2.891789913E0,4.563897133E0
3.168644282E2,-1.501398087E0,-1.030710220E0,5.079043388E0
3.168744426E2,-1.695841074E0,-8.191306114E0,8.962515831E0
3.168844570E2,-3.305595398E0,-1.878133011E1,6.969301224E0
3.168944711E2,-3.798353672E0,-2.644261932E1,-1.031883430E1
3.169044856E2,-6.999265671E0,-1.454602146E1,-1.161975193E1
3.169145007E2,-1.163662148E1,-1.873487473E0,-1.420344925E1
3.169245159E2,-1.443120480E1,5.115764618E0,-5.626004219E0
3.169345308E2,-1.595513535E1,5.522613525E0,-2.949293137E0
3.169445459E2,-1.680807304E1,3.253003120E0,-1.808632255E0
3.169545616E2,-1.539507294E1,6.858830452E-1,5.553652763E0
3.169645775E2,-1.143227482E1,1.091886997E0,1.151075840E1
3.169745934E2,-9.925199509E0,1.686546326E0,1.234044743E1
3.169846091E2,-7.885404110E0,5.605697632E-1,1.109157181E1
3.169946252E2,-6.317780018E0,-2.215465546E0,9.630239487E0
3.170046414E2,-6.095674038E0,-4.319349289E0,8.986984253E0
3.170146570E2,-5.710993767E0,-5.305410385E0,8.011837959E0
3.170246726E2,-5.200456619E0,-5.390760422E0,6.740254402E0
3.170346887E2,-4.465967178E0,-5.093188286E0,5.220096111E0
3.170447049E2,-3.770371914E0,-5.018657684E0,4.195096016E0
3.170547209E2,-3.140463352E0,-5.294623375E0,3.241602421E0
3.170647369E2,-2.368641138E0,-5.336235046E0,2.189467669E0
3.170747531E2,-1.545566559E0,-4.741730690E0,1.822598338E0
3.170847694E2,-6.544950008E-1,-4.179108620E0,5.069585800E0
3.170947851E2,6.575055122E-1,-3.082543373E0,5.166658401E0
3.171048007E2,1.724245548E0,-1.494639397E0,1.749070644E0
3.171148167E2,2.098283291E0,-8.849239349E-2,-3.814350069E-1
3.171248325E2,1.805431843E0,1.190754890E0,-8.500614762E-1
3.171348479E2,1.395849824E0,1.877295017E0,-6.037976742E-1
3.171448630E2,1.237854242E0,2.138648987E0,-5.829337835E-1
3.171548784E2,1.489449859E0,2.122285366E0,-1.253354073E0
3.171648935E2,1.762533665E0,1.826256275E0,-2.209488153E0
3.171749077E2,1.829697967E0,1.538947105E0,-3.011009216E0
3.171849220E2,1.775062680E0,1.274337769E0,-3.587150574E0
3.171949368E2,1.546056390E0,1.292016983E0,-3.786389112E0
3.172049512E2,1.265787363E0,1.519101143E0,-3.562802553E0
3.172149648E2,9.807398319E-1,1.639292717E0,-3.336883307E0
3.172249784E2,5.276643038E-1,1.773379326E0,-3.002581596E0
3.172349923E2,2.103407979E-1,1.606577873E0,-2.636647224E0
3.172450060E2,5.269700289E-2,1.469944000E0,-1.778721690E0
3.172550189E2,-4.073536396E-2,1.215381622E0,-1.204023957E0
3.172650317E2,-3.708578348E-1,7.410507202E-1,-4.645216465E-1
3.172750448E2,-6.244006157E-1,4.246358871E-1,8.896362782E-2
3.172850579E2,-9.787915945E-1,1.317272186E-1,6.253877878E-1
3.172950704E2,-1.189558506E0,1.516532898E-2,1.071482182E0
3.173050829E2,-1.205328584E0,8.636188507E-2,7.819459438E-1
3.173150958E2,-9.148138762E-1,2.476110458E-1,3.426250219E-1
3.173251084E2,-8.791952133E-1,9.530162811E-2,3.456460238E-1
3.173351205E2,-1.088388562E0,-1.314888000E-1,2.024723291E-1
3.173451325E2,-1.103258491E0,-1.765575409E-1,2.237383127E-1
3.173551449E2,-6.031266451E-1,-8.711051941E-2,2.921435833E-1
3.173651784E2,1.130202413E-1,-2.766418457E-2,6.110863686E-1
3.173752115E2,4.462216496E-1,-8.168668747E-1,3.861031532E-1
3.173852443E2,8.000155687E-1,-2.079533577E0,-3.755567074E-1
3.173952773E2,1.163594842E0,-3.493638992E0,-1.853908896E0
3.174053101E2,1.746639729E0,-3.836055756E0,-3.149662971E0
3.174153422E2,2.721373796E0,-3.273989677E0,-4.227112293E0
3.174253744E2,3.311964035E0,-2.864699364E0,-5.048748016E0
3.174354070E2,3.825232744E0,-2.594872475E0,-5.705044270E0
3.174454396E2,4.276331425E0,-2.289606094E0,-5.747933388E0
3.174554718E2,4.879387379E0,-2.349876404E0,-5.114152431E0
3.174655041E2,5.809558392E0,-2.940281868E0,-4.046251297E0
3.174755365E2,7.103730202E0,-3.857943535E0,-3.081009865E0
3.174855689E2,8.326883316E0,-3.834511757E0,-1.467500567E0
3.174956008E2,8.891463280E0,-2.636586189E0,-1.672768593E-1
3.175056325E2,9.098130226E0,-2.150500298E0,1.653194427E-1
3.175156645E2,7.937763691E0,-2.514114380E0,-1.658007979E0
3.175256964E2,6.017135143E0,-3.470975876E0,-6.052762985E0
3.175357279E2,4.267528534E0,-4.730954170E0,-1.147279263E1
3.175457593E2,3.117377758E0,-5.187825203E0,-9.651450157E0
3.175557909E2,1.825030208E0,-5.171528816E0,-4.355922222E0
3.175658224E2,2.535264492E-1,-4.856980324E0,-1.639937520E0
3.175758532E2,-1.738905907E0,-5.293150902E0,-1.896254539E0
3.175858840E2,-3.130420208E0,-6.208058357E0,-2.462018967E0
3.175959153E2,-4.236755848E0,-6.830083847E0,-1.579784989E0
3.176059465E2,-5.626077652E0,-7.380311012E0,9.400929809E-1
3.176159772E2,-6.571964741E0,-7.751337051E0,3.363382339E0
3.176260079E2,-7.418224335E0,-7.945149422E0,4.706221581E0
3.176360390E2,-8.073320389E0,-7.971162796E0,4.589548588E0
3.176460699E2,-9.289135933E0,-8.317440033E0,3.766977787E0
3.176561000E2,-1.043511677E1,-8.505931854E0,3.448172092E0
3.176661090E2,-1.086631393E1,-7.457533836E0,2.728573322E0
3.176761188E2,-1.031703949E1,-5.863951683E0,1.649359465E0
3.176861288E2,-9.280203819E0,-3.956936836E0,1.291470766E0
3.176961388E2,-7.763047218E0,-2.115382195E0,1.757640958E0
3.177061490E2,-6.645517349E0,-9.063301086E-1,2.760109425E0
3.177161597E2,-6.235364914E0,1.425333023E-1,3.495399952E0
3.177261706E2,-5.930325031E0,7.961769104E-1,4.474775791E0
3.177361811E2,-4.364651203E0,1.726843357E0,4.941964149E0
3.177461915E2,-3.540348768E0,2.749706268E0,4.698648930E0
3.177562023E2,-2.397258282E0,3.638629913E0,4.492935181E0
3.177662132E2,-7.162497044E-1,4.269454479E0,4.016165733E0
3.177762241E2,4.560379982E-1,4.600049973E0,2.799991608E0
3.177862349E2,1.534406185E0,4.208039284E0,2.086404800E0
3.177962462E2,1.122543812E0,3.176296234E0,2.039600849E0
3.178062577E2,-1.348829746E0,2.293287277E0,8.399602771E-1
3.178162687E2,-4.178139210E0,1.592796326E0,-2.057330608E-1
3.178262799E2,-6.213673592E0,1.268804550E0,-8.699585199E-1
3.178362916E2,-7.700114250E0,1.227086544E0,-4.497919083E-1
3.178463035E2,-8.477519989E0,1.452124119E0,5.262023807E-1
3.178563152E2,-8.798647881E0,2.050025463E0,1.179676771E0
3.178663271E2,-8.992793083E0,2.660109043E0,2.080685139E0
3.178763394E2,-9.300125122E0,3.368423462E0,3.619629622E0
3.178863516E2,-9.555942535E0,3.971992493E0,4.408742905E0
3.178963634E2,-9.785139084E0,4.519025326E0,4.846500397E0
3.179063762E2,-9.754983902E0,4.786225319E0,4.993617058E0
3.179163897E2,-9.325977325E0,4.746389389E0,4.594789505E0
3.179264035E2,-8.453568459E0,4.427146912E0,3.341559887E0
3.179364169E2,-7.422040939E0,3.838976383E0,2.035794973E0
3.179464305E2,-5.951193810E0,2.848138332E0,-2.464957237E-1
3.179564445E2,-4.572484970E0,1.489704132E0,-2.626593590E0
3.179664585E2,-1.982826948E0,-8.994436264E-1,-5.676032066E0
3.179764718E2,2.530873299E0,-3.594989777E0,-1.024092007E1
3.179864851E2,8.765838623E0,-5.962314606E0,-8.862115860E0
3.179964987E2,1.260223579E1,-8.717743874E0,-3.548928976E0
3.180065126E2,1.273331833E1,-8.658326149E0,-3.499327660E0
3.180165263E2,8.435749054E0,-8.924904823E0,-6.016743660E0
3.180265399E2,4.574183941E0,-5.684570312E0,-6.926936150E0
3.180365538E2,2.358595848E0,-2.918306351E0,-4.314775467E0
3.180465680E2,1.175096989E0,-2.257096291E0,-2.322194338E0
3.180565817E2,-8.066563606E-1,-4.289655685E0,-7.738194466E-1
3.180665953E2,-2.267793179E0,-6.650495529E0,5.695166588E-1
3.180766093E2,-3.422055006E0,-1.050560379E1,1.861557722E0
3.180866233E2,-3.200296402E0,-1.745706940E1,-9.569334984E-2
3.180966368E2,-2.831304789E0,-1.984543800E1,-4.483474255E0
3.181066502E2,-3.765463829E0,-1.115083122E1,-4.223649025E0
3.181166640E2,-7.947523117E0,-3.057011604E0,-4.279921532E0
3.181266777E2,-1.153180122E1,3.662710190E0,2.967793703E0
3.181366908E2,-1.321425343E1,9.953580856E0,2.452717543E0
3.181467038E2,-1.561822891E1,8.792850494E0,9.017162323E-1
3.181567172E2,-1.647905922E1,5.334088326E0,5.791420937E0
3.181667306E2,-1.539315987E1,2.100970268E0,1.196061420E1
3.181767436E2,-1.286129093E1,3.821295261E0,1.226545811E1
3.181867565E2,-1.105045700E1,3.175169468E0,1.150628471E1
3.181967697E2,-9.973244667E0,1.837921143E-2,8.377529144E0
3.182067820E2,-8.750547409E0,-2.424880981E0,6.057628632E0
3.182167935E2,-7.749533176E0,-4.161858559E0,5.219586372E0
3.182268051E2,-7.225739479E0,-5.599068642E0,4.811785698E0
3.182368172E2,-6.368593216E0,-6.061590195E0,4.200736523E0
3.182468294E2,-4.983620644E0,-6.339970589E0,2.969532490E0
3.182568413E2,-4.022209167E0,-6.388520241E0,2.221855402E0
3.182668531E2,-3.534326553E0,-6.293358803E0,2.165541410E0
3.182768653E2,-3.214440823E0,-5.962798119E0,3.113258839E0
3.182868775E2,-1.617201447E0,-3.536193848E0,5.686563492E0
3.182968893E2,-5.807385445E-1,-2.221089363E0,3.156889439E0
3.183069009E2,3.623199463E-2,-1.500709534E0,9.426478744E-1
3.183169128E2,1.067082882E-1,-8.922605515E-1,-4.617564678E-1
3.183269247E2,-1.442065239E-1,-1.662588120E-1,6.609685421E-1
3.183369363E2,7.224059105E-2,4.804611206E-2,9.341384768E-1
3.183469480E2,1.250596642E0,-3.349208832E-2,-1.352339387E0
3.183569599E2,2.755196095E0,5.851182938E-1,-3.372643471E0
3.183669719E2,2.961257458E0,6.132574081E-1,-3.619831800E0
3.183769833E2,3.768168688E0,1.335105896E0,-3.184057474E0
3.183869949E2,3.634651661E0,1.127846718E0,-4.065882206E0
3.183970071E2,3.100079775E0,1.461122513E0,-4.768462658E0
3.184070195E2,2.309746504E0,1.978728294E0,-4.451319695E0
3.184170315E2,1.750246525E0,2.262958050E0,-3.839765310E0
3.184270435E2,1.220488310E0,2.351723194E0,-2.957820892E0
3.184370555E2,7.543184161E-1,2.236871719E0,-2.176172733E0
3.184470675E2,3.104869723E-1,2.115612030E0,-1.166666031E0
3.184570790E2,-2.537424564E-1,1.875671864E0,-3.594488502E-1
3.184670904E2,-8.080489039E-1,1.449547768E0,7.043087482E-2
3.184771028E2,-1.211090446E0,1.217446327E0,5.722065568E-1
3.184871152E2,-1.648875713E0,9.067001343E-1,1.039349556E0
3.184971274E2,-2.103331566E0,5.845947266E-1,1.450584650E0
3.185071398E2,-2.246915579E0,3.992424011E-1,1.623839140E0
3.185171527E2,-2.130990267E0,2.784805298E-1,1.221198320E0
3.185271655E2,-1.999258757E0,2.696218491E-1,8.565180302E-1
3.185371779E2,-1.732259035E0,4.509534836E-1,4.319429398E-1
3.185471903E2,-1.362952828E0,8.002891541E-1,1.212941408E-1
3.185572032E2,-1.019611955E0,9.462499619E-1,-9.824883938E-2
3.185672161E2,-7.023632526E-1,6.614885330E-1,-2.895382643E-1
3.185772287E2,-6.142868996E-1,6.528148651E-1,-3.700714111E-1
3.185872412E2,3.155985773E-1,-2.048000336E0,2.184733152E-1
3.185972541E2,1.424601793E0,-2.775537491E0,1.395447254E-1
3.186072671E2,2.409494400E0,-2.843464851E0,-4.661737680E-1
3.186172797E2,3.250571012E0,-2.685563087E0,-1.136190772E0
3.186272926E2,3.787508726E0,-2.347946167E0,-1.129377604E0
3.186373059E2,4.116929531E0,-1.730062485E0,-1.191065669E0
3.186473193E2,4.133908272E0,-1.324291229E0,-1.810520887E0
3.186573322E2,3.853390694E0,-1.248064995E0,-2.853835821E0
3.186673453E2,3.747342587E0,-1.266099930E0,-3.670729637E0
3.186773588E2,3.766036987E0,-1.434213638E0,-5.546803474E0
3.186873723E2,4.515313148E0,-1.414937019E0,-8.430204391E0
3.186973853E2,4.592746735E0,-1.411102295E0,-8.386190414E0
3.187073983E2,8.700762749E0,-3.571609497E0,-7.371676445E0
3.187174121E2,8.714768410E0,-3.531093597E0,-7.162242889E0
3.187274262E2,8.999011040E0,-4.603652000E0,-4.848875999E0
3.187374403E2,8.880637169E0,-4.562554359E0,-4.640051842E0
3.187474545E2,5.037149429E0,-3.003843307E0,-3.822519064E0
3.187574694E2,3.486910105E0,-3.167008400E0,-2.951586723E0
3.187674844E2,3.015562773E0,-4.283935547E0,-2.710725546E0
3.187774985E2,2.310777187E0,-5.784701347E0,-2.758950233E0
3.187875127E2,7.511424422E-1,-7.701498032E0,-2.156416416E0
3.187975275E2,-1.483063340E0,-1.026930904E1,-6.142016053E-1
3.188075423E2,-3.819603920E0,-1.275605965E1,1.936787009E0
3.188175566E2,-6.667106152E0,-1.425539875E1,5.323408127E0
3.188275708E2,-8.991099358E0,-1.455322838E1,7.920568466E0
3.188375854E2,-1.131787777E1,-1.339033031E1,1.049340820E1
3.188476000E2,-1.256252480E1,-1.047404861E1,1.062198544E1
3.188576140E2,-1.294968510E1,-7.487525940E0,8.340117455E0
3.188676281E2,-1.203801727E1,-3.978805542E0,3.876250029E0
3.188776430E2,-1.081144238E1,-1.728528976E0,1.555407047E-2
3.188876580E2,-9.229071617E0,-5.191144943E-1,-3.371332645E0
3.188976910E2,-7.409487724E0,6.819534302E-1,-3.994429588E0
3.189077240E2,-6.774811745E0,1.032799721E0,-1.946566582E0
3.189177575E2,-6.165417671E0,1.270906448E0,2.590018511E-2
3.189277908E2,-5.449990273E0,1.540304661E0,2.251327515E0
3.189378236E2,-4.656132698E0,1.975602627E0,3.202558517E0
3.189478562E2,-3.415666819E0,2.794031620E0,2.208610058E0
3.189578893E2,-2.080923796E0,3.287507534E0,1.686465025E0
3.189679224E2,-5.411505699E-1,3.897636890E0,2.116082668E0
3.189779552E2,2.431092262E-1,3.617742538E0,1.306352019E0
3.189879881E2,-1.470842361E-1,2.691008091E0,1.934178352E0
3.189980214E2,-1.421398401E0,2.146906853E0,2.143386841E0
3.190080546E2,-3.223478317E0,1.609886646E0,1.483379722E0
3.190180872E2,-4.888864040E0,9.965715408E-1,9.484183788E-1
3.190281196E2,-6.201573372E0,5.112395287E-1,6.924877763E-1
3.190381527E2,-7.236089706E0,3.020076752E-1,7.083780169E-1
3.190481859E2,-7.761361122E0,4.162273407E-1,1.324479342E0
3.190582186E2,-8.204074860E0,7.875738144E-1,1.900806189E0
3.190682515E2,-8.770327568E0,1.263741493E0,2.476071596E0
3.190782848E2,-9.509616852E0,1.797480106E0,3.007831097E0
3.190883182E2,-1.041056061E1,2.394815445E0,3.465984583E0
3.190983510E2,-1.133931446E1,2.808159351E0,3.807805300E0
3.191083838E2,-1.165351868E1,3.330906868E0,3.544194698E0
3.191184173E2,-1.163314629E1,3.333619118E0,3.594567299E0
3.191284508E2,-9.390759468E0,3.610002995E0,2.344702721E0
3.191384839E2,-7.165987015E0,3.267498493E0,1.065167904E0
3.191485171E2,-7.055160522E0,3.335273266E0,1.099230289E0
3.191585508E2,-2.002260923E0,1.572182655E0,-3.115208149E0
3.191685843E2,1.272464752E0,-4.514226913E-1,-6.101268768E0
3.191786169E2,6.049470425E0,-2.554391861E0,-7.984308243E0
3.191886495E2,1.057484818E1,-5.339967728E0,-4.975387096E0
3.191986644E2,1.284578705E1,-8.628374100E0,-1.882514000E0
3.192086792E2,1.194681644E1,-9.547660828E0,-2.366506338E0
3.192186934E2,6.817785740E0,-7.767660141E0,-5.292088509E0
3.192287075E2,2.891866684E0,-5.979763985E0,-7.063443184E0
3.192387219E2,8.395032883E-1,-3.937371254E0,-4.480048180E0
3.192487363E2,-2.227997780E-1,-1.903170586E0,-1.179714918E0
3.192587501E2,-8.188641071E-1,-1.592534065E0,-4.045703411E-1
3.192687640E2,-1.705438375E0,-5.048120499E0,4.097626209E-1
3.192787783E2,-1.794117689E0,-9.798284531E0,1.436869502E0
3.192887926E2,-1.390395164E0,-1.739059067E1,-3.871760368E0
3.192988065E2,1.211021900E0,-1.791494560E1,-2.456440926E0
3.193088205E2,-9.604904652E-1,-7.208503723E0,-4.600393295E0
3.193188352E2,-7.185421944E0,4.057312012E-1,-3.514570951E0
3.193288500E2,-1.083800888E1,4.776635170E0,3.657330275E-1
3.193388643E2,-1.371417904E1,1.031907845E1,-1.207262635E0
3.193488786E2,-1.681304550E1,7.756679535E0,-1.041377902E0
3.193588934E2,-1.845345116E1,4.359488487E0,4.404150248E-1
3.193689083E2,-1.772928619E1,3.858056068E-1,8.729299545E0
3.193789230E2,-1.547856140E1,-5.380706787E-1,1.193060684E1
3.193889377E2,-1.285024166E1,-5.629920959E-1,1.158722305E1
3.193989526E2,-1.049600220E1,-2.409765244E0,8.967733383E0
3.194089677E2,-9.195005417E0,-5.096374512E0,7.924301147E0
3.194189823E2,-8.224040985E0,-7.158148766E0,7.044397831E0
3.194289969E2,-6.936585426E0,-7.652485847E0,6.055954933E0
3.194390121E2,-5.526392460E0,-6.816653252E0,4.719550133E0
3.194490273E2,-4.029223442E0,-5.908210754E0,3.128299236E0
